"pid","countries","x","modalities","modalities2"
"37900603","[""Canada""]","[""Demographics"", ""Injury characteristics"", ""Functional Independence Measure (FIM) motor score""], [""demographic data (age, and body mass index)"", ""location of the injury"", ""severity of the injury"", ""Functional Independence Measure (FIM) motor""]","[""Demographics"", ""Injury characteristics"", ""Functional Independence Measure (FIM) motor score""]","[""demographic data (age, and body mass index)"", ""location of the injury"", ""severity of the injury"", ""Functional Independence Measure (FIM) motor""]"
"37903504","[""Canada"", ""United Kingdom"", ""United States""]","[""Pathologic Response Assessment""], [""text"", ""image""]","[""Pathologic Response Assessment""]","[""text"", ""image""]"
"37905407","[""Canada"", ""Norway""]","[""Imaging""], [""MRI"", ""ECG""]","[""Imaging""]","[""MRI"", ""ECG""]"
"37918343","[""Canada"", ""China""]","[""Ultrasound""], [""Ultrasound images"", ""Video""]","[""Ultrasound""]","[""Ultrasound images"", ""Video""]"
"37930726","[""Canada"", ""Norway""]","[""Structural MRI"", ""Functional MRI""], [""MRI"", ""fALFFs""]","[""Structural MRI"", ""Functional MRI""]","[""MRI"", ""fALFFs""]"
"37956346","[""Canada"", ""United States""]","[""Image"", ""Measurement""], [""image"", ""text""]","[""Image"", ""Measurement""]","[""image"", ""text""]"
"37960359","[""Canada"", ""France""]","[""Motion Capture"", ""Kinematics""], [""Biomechanical model"", ""Fuzzy logic""]","[""Motion Capture"", ""Kinematics""]","[""Biomechanical model"", ""Fuzzy logic""]"
"37963517","[""Canada"", ""United States""]","[""EEG""], [""EEG""]","[""EEG""]","[""EEG""]"
"37964440","[""Australia"", ""Canada"", ""France"", ""United States""]",NULL,"[""medical claims"", ""PAP usage data""]",NULL
"37970100","[""Canada"", ""Switzerland""]","[""Echocardiograms""], [""EchoNet-Dynamic""]","[""Echocardiograms""]","[""EchoNet-Dynamic""]"
"37972608","[""Canada"", ""United States""]","[""Medical records"", ""Surveys""], {""modality1"": ""text data"", ""modality2"": ""image data""}","[""Medical records"", ""Surveys""]","{""modality1"": ""text data"", ""modality2"": ""image data""}"
"37975292","[""Canada""]","[""Clinical Data"", ""Urinary Stone Composition""], []","[""Clinical Data"", ""Urinary Stone Composition""]","[]"
"37979921","[""Canada"", ""United States""]","[""Imaging mass cytometry""], [""histopathology"", ""immunofluorescence""]","[""Imaging mass cytometry""]","[""histopathology"", ""immunofluorescence""]"
"37980216","[""Canada""]","[""stool sample""], [""blood"", ""gut bacteria""]","[""stool sample""]","[""blood"", ""gut bacteria""]"
"37999128","[""Canada""]",NULL,"[""Photon Absorption Remote Sensing"", ""Histologic Assessment""]",NULL
"37999728","[""Canada""]","[""CT""], [""MRI"", ""CT scans""]","[""CT""]","[""MRI"", ""CT scans""]"
"38005535","[""Canada""]","[""RGB""], [""RGB"", ""Video""]","[""RGB""]","[""RGB"", ""Video""]"
"38006509","[""Canada""]","[""PET""], [""PET""]","[""PET""]","[""PET""]"
"38011843","[""Canada""]","[""Adaptive Optics"", ""Intravenous Fluorescein Angiography""], [{""Type"": ""Medical images""}, {""Type"": ""Artificial intelligence""}]","[""Adaptive Optics"", ""Intravenous Fluorescein Angiography""]","[{""Type"": ""Medical images""}, {""Type"": ""Artificial intelligence""}]"
"38014004","[""Brazil"", ""Canada"", ""United States""]","[""MRI""], [""T1-weighted MRI""]","[""MRI""]","[""T1-weighted MRI""]"
"38014199","[""Canada"", ""Germany"", ""Ireland"", ""Switzerland"", ""United Kingdom""]","[""Functional MRI""], [""fMRI""]","[""Functional MRI""]","[""fMRI""]"
"38014537","[""Canada"", ""Netherlands"", ""Singapore"", ""Turkey"", ""United Kingdom"", ""United States""]",NULL,NULL,"[{""ECG"": true}, {""Echo"": true}]"
"38016622","[""Canada""]",NULL,"[""patient characteristics"", ""intraoperative decisions""]",NULL
"38017055","[""Canada"", ""Saudi Arabia""]","[""Magnetic Resonance Imaging""], [""magnetic resonance imaging (MRI), radiomics""]","[""Magnetic Resonance Imaging""]","[""magnetic resonance imaging (MRI), radiomics""]"
"38019168","[""Canada"", ""Germany"", ""United Kingdom"", ""United States""]","[""Demographic"", ""Clinical""], [{""Modality"": ""demographics""}, {""Modality"": ""clinical indicators""}]","[""Demographic"", ""Clinical""]","[{""Modality"": ""demographics""}, {""Modality"": ""clinical indicators""}]"
"38021248","[""Canada"", ""Sweden"", ""United States""]",NULL,NULL,"[""Video teletherapy"", ""Digital messaging""]"
"38029530","[""Canada"", ""China""]","[""Genomics"", ""Gene expression"", ""Single-cell RNA-sequencing""], [""Genomics"", ""Gene expression data""]","[""Genomics"", ""Gene expression"", ""Single-cell RNA-sequencing""]","[""Genomics"", ""Gene expression data""]"
"38030046","[""Canada""]","[""Serum"", ""Liquid Chromatography Mass Spectrometry""], [""serum"", ""plasma""]","[""Serum"", ""Liquid Chromatography Mass Spectrometry""]","[""serum"", ""plasma""]"
"38030063","[""Canada"", ""Turkey"", ""United States""]","[""Nasal epithelial cells"", ""Whole-transcriptome sequencing""], genomic and clinical","[""Nasal epithelial cells"", ""Whole-transcriptome sequencing""]","genomic and clinical"
"38040450","[""Canada""]","[""Text"", ""Image""], Cardiology","[""Text"", ""Image""]","Cardiology"
"38040769","[""Canada"", ""United States""]","[""task"", ""resting-state""], [""neural signatures"", ""cognition"", ""depression""]","[""task"", ""resting-state""]","[""neural signatures"", ""cognition"", ""depression""]"
"38050002","[""Canada"", ""Israel""]","[""MRI""], [{""value"": ""2D MR imaging""}, {""value"": ""3D reconstructed MR imaging""}]","[""MRI""]","[{""value"": ""2D MR imaging""}, {""value"": ""3D reconstructed MR imaging""}]"
"38050032","[""Canada""]","[""MRI""], [""MRI""]","[""MRI""]","[""MRI""]"
"38051671","[""Canada"", ""United States""]","[""Electronic Health Record"", ""Clinical Data""], [""Text"", ""Image""]","[""Electronic Health Record"", ""Clinical Data""]","[""Text"", ""Image""]"
"38066031","[""Canada"", ""United States""]","[""Clinical"", ""Multimodal""], [""Image"", ""Text""]","[""Clinical"", ""Multimodal""]","[""Image"", ""Text""]"
"38066735","[""Canada"", ""Pakistan"", ""Turkey""]","[""Metabolomics""], [""Metabolites""]","[""Metabolomics""]","[""Metabolites""]"
"38075554","[""Canada"", ""Switzerland"", ""United States""]","[""Electronic Health Records""], [""Electronic Health Records""]","[""Electronic Health Records""]","[""Electronic Health Records""]"
"38079600","[""Canada"", ""China""]","[""Visual""], [""Vision""]","[""Visual""]","[""Vision""]"
"38082277","[""Canada""]","[""Vision""], [""video""]","[""Vision""]","[""video""]"
"38082372","[""Canada""]","[""Multi-modal frailty indicators"", ""Memory"", ""Leisure"", ""Lymphocyte count"", ""Neutrophil count"", ""Quality of life"", ""Olfaction"", ""Sex"", ""Dependence in activities of daily living"", ""Visual contrast""], [""Cognitive Characteristics"", ""Biomarkers"", ""Clinical Symptoms""]","[""Multi-modal frailty indicators"", ""Memory"", ""Leisure"", ""Lymphocyte count"", ""Neutrophil count"", ""Quality of life"", ""Olfaction"", ""Sex"", ""Dependence in activities of daily living"", ""Visual contrast""]","[""Cognitive Characteristics"", ""Biomarkers"", ""Clinical Symptoms""]"
"38089001","[""Canada""]","[""Radiographs""], [""radiograph""]","[""Radiographs""]","[""radiograph""]"
"38100260","[""Canada""]","[""CT"", ""MRI""], [""Image"", ""Clinical""]","[""CT"", ""MRI""]","[""Image"", ""Clinical""]"
"38103765","[""Australia"", ""Canada"", ""France"", ""United States""]","[""ECG"", ""Medical imaging""], [""Medical Imaging"", ""Clinical Data""]","[""ECG"", ""Medical imaging""]","[""Medical Imaging"", ""Clinical Data""]"
"38106308","[""Canada""]","[""Diffusion Weighted Imaging"", ""Contrast Enhanced-T1"", ""Apparent Diffusion Coefficient""], [""Diffusion weighted imaging (DWI), Radiomics""]","[""Diffusion Weighted Imaging"", ""Contrast Enhanced-T1"", ""Apparent Diffusion Coefficient""]","[""Diffusion weighted imaging (DWI), Radiomics""]"
"38108259","[""Canada"", ""Italy"", ""Switzerland"", ""Turkey"", ""United States""]","[""Computed Tomography Angiography"", ""Nuclear Medicine""], [""Image"", ""Text""]","[""Computed Tomography Angiography"", ""Nuclear Medicine""]","[""Image"", ""Text""]"
"38114526","[""Canada"", ""United States""]","[""Imaging"", ""Pathology""], [""Ultrasound"", ""Texture analysis""]","[""Imaging"", ""Pathology""]","[""Ultrasound"", ""Texture analysis""]"
"38116648","[""Canada"", ""Saudi Arabia""]",NULL,NULL,"[""electronic_health_records"", ""clinical_data""]"
"38123557","[""Belgium"", ""Brazil"", ""Canada"", ""Denmark"", ""France"", ""Germany"", ""Korea, Republic of"", ""Luxembourg"", ""Netherlands"", ""United Kingdom"", ""United States"", ""Uzbekistan""]","[""Mass Spectrometry""], {""Modality1"": 0.7, ""Modality2"": 0.3}","[""Mass Spectrometry""]","{""Modality1"": 0.7, ""Modality2"": 0.3}"
"38124790","[""Canada"", ""France""]","[""Computed Tomography scans"", ""Clinical variables""], [""computed tomography scans""]","[""Computed Tomography scans"", ""Clinical variables""]","[""computed tomography scans""]"
"38126807","[""Canada""]","[""Images""], [""2D color images""]","[""Images""]","[""2D color images""]"
"38128123","[""Canada""]","[""Medical Imaging"", ""Clinical Data""], [{""version"": null, ""modality"": ""text""}, {""version"": null, ""modality"": ""image""}]","[""Medical Imaging"", ""Clinical Data""]","[{""version"": null, ""modality"": ""text""}, {""version"": null, ""modality"": ""image""}]"
"38130696","[""Canada""]","[""Voice""], [""speech"", ""Mel-spectrogram""]","[""Voice""]","[""speech"", ""Mel-spectrogram""]"
"38133915","[""Canada"", ""Germany""]",NULL,NULL,"[""Image""]"
"38138887","[""Canada""]","[""Verbatims""], [""verbatims"", ""immersive sessions""]","[""Verbatims""]","[""verbatims"", ""immersive sessions""]"
"38139721","[""Canada"", ""Turkey""]","[""US""], [""B-mode Ultrasound""]","[""US""]","[""B-mode Ultrasound""]"
"38149177","[""Canada"", ""United States""]","[""Sleep-EVAL system""], Sleep and medical data","[""Sleep-EVAL system""]","Sleep and medical data"
"38156628","[""Canada"", ""New Zealand""]","[""Images"", ""Dermoscopic Images""], [""Macroscopic images"", ""Dermoscopic images""]","[""Images"", ""Dermoscopic Images""]","[""Macroscopic images"", ""Dermoscopic images""]"
"38156913","[""Canada"", ""Germany""]","[""N/A""], [""Text""]","[""N/A""]","[""Text""]"
"38159275","[""Canada"", ""Germany""]","[""brain imaging""], [""Functional magnetic resonance imaging"", ""Structural magnetic resonance imaging""]","[""brain imaging""]","[""Functional magnetic resonance imaging"", ""Structural magnetic resonance imaging""]"
"38161089","[""Canada"", ""Turkey""]","[""CT"", ""MRI""], [""CT"", ""MRI""]","[""CT"", ""MRI""]","[""CT"", ""MRI""]"
"38161988","[""Canada"", ""Switzerland"", ""United States""]","[""Electronic Medical Records""], [""text"", ""numeric""]","[""Electronic Medical Records""]","[""text"", ""numeric""]"
"38170208","[""Canada"", ""Italy""]",NULL,NULL,"[""images"", ""text""]"
"38174138","[""Canada""]","[""Text""], []","[""Text""]","[]"
"38180398","[""Canada""]","[""ED visit date and time"", ""patient age"", ""sex"", ""reason for visit"", ""presenting complaint"", ""patient-reported pain score""], [{""sex"": true, ""pain_score"": true, ""patient_age"": true, ""reason_for_visit"": true, ""presenting_complaint"": true, ""ED_visit_date_and_time"": true}]","[""ED visit date and time"", ""patient age"", ""sex"", ""reason for visit"", ""presenting complaint"", ""patient-reported pain score""]","[{""sex"": true, ""pain_score"": true, ""patient_age"": true, ""reason_for_visit"": true, ""presenting_complaint"": true, ""ED_visit_date_and_time"": true}]"
"38181606","[""Canada"", ""China""]","[""sMRI""], [""anatomical features"", ""deep convolutional features""]","[""sMRI""]","[""anatomical features"", ""deep convolutional features""]"
"38183029","[""Brazil"", ""Canada""]",NULL,NULL,"[""No-shows to medical appointments""]"
"38183082","[""Canada"", ""Taiwan""]","[""Genomic"", ""Electronic health records""], [""Genomic data"", ""Electronic health records""]","[""Genomic"", ""Electronic health records""]","[""Genomic data"", ""Electronic health records""]"
"38185409","[""Canada"", ""United States""]","[""Positron Emission Tomography (PET)"", ""Rubidium-82""], [""Myocardial Blood Flow (MBF)"", ""Rubidium-82 PET""]","[""Positron Emission Tomography (PET)"", ""Rubidium-82""]","[""Myocardial Blood Flow (MBF)"", ""Rubidium-82 PET""]"
"38185882","[""Canada"", ""Germany""]","[""PET"", ""MRI"", ""ASL""], [""PET"", ""MRI""]","[""PET"", ""MRI"", ""ASL""]","[""PET"", ""MRI""]"
"38186562","[""Canada""]","[""healthcare data""], [""Electronic health records"", ""Administrative data""]","[""healthcare data""]","[""Electronic health records"", ""Administrative data""]"
"38186943","[""Canada"", ""China""]","[""Wearable sensor""], [{""Modality"": ""multimodal"", ""Data_Source"": ""wearable sensor data""}]","[""Wearable sensor""]","[{""Modality"": ""multimodal"", ""Data_Source"": ""wearable sensor data""}]"
"38193866","[""Canada"", ""Germany"", ""Switzerland"", ""United Kingdom"", ""United States""]","[""Pathology data""], [""histological tumour type"", ""lymphovascular invasion"", ""tumour grade""]","[""Pathology data""]","[""histological tumour type"", ""lymphovascular invasion"", ""tumour grade""]"
"38195644","[""Canada"", ""United States""]","[""CT""], [""CT""]","[""CT""]","[""CT""]"
"38197796","[""Canada""]","[], [{""Name"": ""Image"", ""Value"": [""Computed Tomography""]}, {""Name"": ""Text"", ""Value"": [""Surveys""]}]","[]","[{""Name"": ""Image"", ""Value"": [""Computed Tomography""]}, {""Name"": ""Text"", ""Value"": [""Surveys""]}]"
"38199138","[""Canada"", ""United States""]","[""accelerometry""], [""Acceleration"", ""Gait speed""]","[""accelerometry""]","[""Acceleration"", ""Gait speed""]"
"38199790","[""Canada"", ""United Kingdom""]","[""Voice""], [""Voice-based""]","[""Voice""]","[""Voice-based""]"
"38200511","[""Canada""]","[""Imaging""], [{""Name"": ""images""}]","[""Imaging""]","[{""Name"": ""images""}]"
"38212349","[""Australia"", ""Canada"", ""Germany"", ""Netherlands"", ""Singapore"", ""South Africa"", ""Spain"", ""Sweden"", ""Turkey"", ""United Kingdom"", ""United States""]",NULL,NULL,"[""Text"", ""Image""]"
"38212387","[""Canada"", ""United States""]","[""Non-biological and non-genetic information""], [""non-genetic"", ""non-biological""]","[""Non-biological and non-genetic information""]","[""non-genetic"", ""non-biological""]"
"38222038","[""Canada""]","[""Diagnostic codes"", ""Socio-demographic factors""], [""diagnostic codes"", ""socio-demographic factors""]","[""Diagnostic codes"", ""Socio-demographic factors""]","[""diagnostic codes"", ""socio-demographic factors""]"
"38226736","[""Canada"", ""United States""]","[""Clinical""], [""Text""]","[""Clinical""]","[""Text""]"
"38228640","[""Belgium"", ""Brazil"", ""Canada"", ""Netherlands"", ""Norway""]","[""kinematic"", ""kinetic""], [""Kinematic"", ""Kinetic""]","[""kinematic"", ""kinetic""]","[""Kinematic"", ""Kinetic""]"
"38229001","[""Canada""]","[""Cardiovascular Magnetic Resonance""], [""cardiovascular magnetic resonance images""]","[""Cardiovascular Magnetic Resonance""]","[""cardiovascular magnetic resonance images""]"
"38234469","[""Brazil"", ""Canada""]","[""EEG"", ""EOG"", ""ECG"", ""Head movement data""], [""EEG"", ""EOG"", ""ECG"", ""head movement""]","[""EEG"", ""EOG"", ""ECG"", ""Head movement data""]","[""EEG"", ""EOG"", ""ECG"", ""head movement""]"
"38234807","[""Australia"", ""Belgium"", ""Canada"", ""Cyprus"", ""France"", ""Germany"", ""Greece"", ""Netherlands"", ""Spain"", ""United Kingdom"", ""United States""]",NULL,"[""Whole-Genome Sequencing""]",NULL
"38234857","[""Australia"", ""Canada"", ""Germany"", ""United States""]",NULL,NULL,"[""Image"", ""Text""]"
"38245498","[""Canada"", ""China"", ""United States""]","[""Eye Movement""], [""Eye Movement""]","[""Eye Movement""]","[""Eye Movement""]"
"38249735","[""Canada""]",NULL,"[""Text"", ""Questionnaire""]",NULL
"38260634","[""Canada"", ""United States""]","[""Cardiac CT"", ""MRI""], [""CT"", ""MRI""]","[""Cardiac CT"", ""MRI""]","[""CT"", ""MRI""]"
"38265444","[""Canada"", ""United States""]","[""Pre-hospital"", ""Emergency department""], [""Pre-hospital data"", ""Emergency department data""]","[""Pre-hospital"", ""Emergency department""]","[""Pre-hospital data"", ""Emergency department data""]"
"38266105","[""Canada"", ""Germany"", ""United States""]","[""Medical""], []","[""Medical""]","[]"
"38267475","[""Canada"", ""United Kingdom""]","[""text""], [""Text""]","[""text""]","[""Text""]"
"38267619","[""Canada""]","[""Lipid analysis"", ""Serum samples""], [""lipid analysis""]","[""Lipid analysis"", ""Serum samples""]","[""lipid analysis""]"
"38267686","[""Canada"", ""Netherlands"", ""Switzerland""]","[""SPECT"", ""CT""], [""SPECT"", ""CT""]","[""SPECT"", ""CT""]","[""SPECT"", ""CT""]"
